,index,Sold Date,Property Type,Zipcode,Price,Beds,Baths,SQFT,Lot Size,Year Built,Price per SQFT,HOA,Latitude,Longitude,Mobile/Manufactured Home,Multi-Family (2-4 Unit),Multi-Family (5+ Unit),Single Family Residential,Townhouse
3862,4596,2020-11-12,Single Family Residential,95128,1450000.0,4.0,3.0,2208.0,5709.0,2000.0,656.7028985507246,0.0,37.3262016,-121.9270669,0,0,0,1,0
3863,4597,2021-02-24,Single Family Residential,95126,1200000.0,2.0,1.5,1120.0,3886.0,1918.0,1071.4285714285713,0.0,37.3260474,-121.9178214,0,0,0,1,0
3864,4598,2019-08-08,Single Family Residential,95126,1005000.0,2.0,1.0,1110.0,5114.0,1930.0,905.4054054054054,0.0,37.3243175,-121.9171991,0,0,0,1,0
3865,4599,2019-07-26,Condo/Co-op,95126,800000.0,2.0,2.5,1127.0,546.0,2006.0,709.849157054126,225.0,37.346863,-121.924277,0,0,0,0,0
3866,4600,2020-01-16,Single Family Residential,95128,1105000.0,3.0,2.5,1440.0,6935.0,1953.0,767.3611111111111,0.0,37.331285,-121.9359117,0,0,0,1,0
3867,4601,2019-09-24,Single Family Residential,95128,940000.0,3.0,2.0,1678.0,5534.0,1940.0,560.1907032181168,0.0,37.3188655,-121.9274669,0,0,0,1,0
3868,4602,2019-11-20,Single Family Residential,95126,1360000.0,3.0,1.5,1362.0,9486.0,1936.0,998.5315712187959,0.0,37.3353992,-121.9262224,0,0,0,1,0
3869,4603,2019-07-23,Single Family Residential,95128,860000.0,2.0,1.0,954.0,3997.0,1910.0,901.4675052410902,0.0,37.321803,-121.9278225,0,0,0,1,0
3870,4604,2020-01-09,Single Family Residential,95126,1250000.0,3.0,2.0,1529.0,5394.0,1926.0,817.5277959450622,0.0,37.3272443,-121.9188104,0,0,0,1,0
3871,4605,2019-06-21,Single Family Residential,95128,1250000.0,3.0,1.0,1140.0,9787.0,1947.0,1096.4912280701753,0.0,37.3227583,-121.9384005,0,0,0,1,0
3872,4606,2019-08-26,Single Family Residential,95128,1125000.0,3.0,2.0,1276.0,7685.0,1949.0,881.6614420062696,0.0,37.334314,-121.9420226,0,0,0,1,0
3873,4607,2019-11-19,Single Family Residential,95050,1460000.0,4.0,2.0,2063.0,7789.0,1948.0,707.7072224915172,0.0,37.3384342,-121.9353783,0,0,0,1,0
3874,4608,2019-06-03,Single Family Residential,95126,2250000.0,4.0,3.5,2821.0,12057.0,1924.0,797.5895072669266,0.0,37.337129,-121.9234666,0,0,0,1,0
3875,4610,2019-08-15,Single Family Residential,95126,2910000.0,5.0,5.5,4508.0,12907.0,2019.0,645.5190771960959,0.0,37.3343702,-121.9202662,0,0,0,1,0
3876,4611,2019-05-31,Townhouse,95126,960000.0,3.0,2.5,1616.0,1476.0,2008.0,594.059405940594,306.0,37.3240332,-121.9187137,0,0,0,0,1
3877,4612,2019-09-30,Single Family Residential,95128,1160000.0,3.0,3.0,1994.0,6969.0,1940.0,581.7452357071213,0.0,37.3182988,-121.9289782,0,0,0,1,0
3878,4613,2019-11-26,Single Family Residential,95110,600000.0,2.0,1.0,945.0,3783.0,1928.0,634.9206349206349,0.0,37.3483466,-121.9210218,0,0,0,1,0
3879,4615,2020-05-04,Single Family Residential,95128,1380000.0,2.0,2.0,1250.0,9504.0,1952.0,1104.0,0.0,37.3205237,-121.9413337,0,0,0,1,0
3880,4616,2021-03-12,Single Family Residential,95126,1210000.0,3.0,2.5,1371.0,2391.0,2009.0,882.5674690007294,205.0,37.3471198,-121.9283559,0,0,0,1,0
3881,4619,2021-03-18,Single Family Residential,95126,1710000.0,3.0,2.5,1949.0,4533.0,1938.0,877.3730118009236,0.0,37.3340715,-121.9268891,0,0,0,1,0
3882,4620,2020-02-11,Single Family Residential,95128,1220000.0,2.0,1.0,1300.0,10176.0,1954.0,938.4615384615385,0.0,37.3255833,-121.9373783,0,0,0,1,0
3883,4621,2019-12-17,Single Family Residential,95050,1520000.0,3.0,3.0,2031.0,4638.0,1935.0,748.3998030526834,0.0,37.3439783,-121.9335894,0,0,0,1,0
3884,4622,2020-08-27,Condo/Co-op,95050,715000.0,2.0,1.5,1252.0,0.0,1981.0,571.0862619808307,479.0,37.3439434,-121.9321116,0,0,0,0,0
3885,4623,2019-07-16,Single Family Residential,95126,1450000.0,3.0,2.0,2167.0,7049.0,1940.0,669.1278264882326,0.0,37.3295679,-121.9326228,0,0,0,1,0
3886,4624,2021-02-09,Single Family Residential,95128,992500.0,3.0,2.0,1254.0,6675.0,1915.0,791.4673046251994,0.0,37.3203055,-121.9214219,0,0,0,1,0
3887,4626,2021-01-26,Mobile/Manufactured Home,95134,199000.0,3.0,2.0,1560.0,0.0,1974.0,127.56410256410257,0.0,37.4308503,-121.9529992,1,0,0,0,0
3888,4627,2019-09-30,Townhouse,95111,497000.0,2.0,1.5,867.0,1742.0,1983.0,573.2410611303345,304.0,37.301354,-121.838694,0,0,0,0,1
3889,4628,2020-07-14,Townhouse,95135,1150000.0,3.0,2.5,1935.0,929.0,2013.0,594.3152454780362,275.0,37.3157059,-121.7752251,0,0,0,0,1
3890,4629,2020-06-16,Single Family Residential,95148,2170000.0,4.0,3.5,3468.0,13789.0,2001.0,625.7208765859285,0.0,37.3258229,-121.7688307,0,0,0,1,0
3891,4630,2020-08-04,Single Family Residential,95135,1850000.0,5.0,3.0,2904.0,8122.0,1997.0,637.0523415977962,0.0,37.3072978,-121.7635783,0,0,0,1,0
3892,4631,2019-05-22,Townhouse,95135,975000.0,3.0,2.5,1346.0,1500.0,2000.0,724.3684992570579,250.0,37.3103675,-121.758254,0,0,0,0,1
3893,4632,2019-11-15,Single Family Residential,95148,1440000.0,5.0,4.0,2757.0,4620.0,2004.0,522.3068552774755,193.0,37.3203451,-121.7649359,0,0,0,1,0
3894,4633,2019-08-30,Single Family Residential,95135,1420000.0,4.0,2.0,1722.0,8280.0,1974.0,824.6225319396051,0.0,37.3108944,-121.7735265,0,0,0,1,0
3895,4634,2019-05-10,Single Family Residential,95148,2005000.0,4.0,3.0,3656.0,12534.0,2003.0,548.4135667396062,0.0,37.32254,-121.762688,0,0,0,1,0
3896,4635,2019-08-26,Single Family Residential,95148,1330000.0,4.0,2.5,1900.0,3042.0,2000.0,700.0,0.0,37.3241081,-121.7716126,0,0,0,1,0
3897,4636,2020-02-28,Single Family Residential,95148,2170000.0,5.0,4.5,4095.0,9820.0,2019.0,529.9145299145299,0.0,37.3281107,-121.766015,0,0,0,1,0
3898,4637,2021-03-16,Single Family Residential,95148,1727000.0,4.0,2.5,2075.0,9261.0,1985.0,832.289156626506,0.0,37.3279202,-121.7671615,0,0,0,1,0
3899,4640,2021-02-19,Single Family Residential,95122,1070000.0,4.0,2.5,2025.0,3127.0,1999.0,528.395061728395,0.0,37.3186235,-121.8474321,0,0,0,1,0
3900,4641,2021-01-22,Single Family Residential,95122,715000.0,2.0,1.0,872.0,4040.0,1971.0,819.954128440367,0.0,37.3274592,-121.8425393,0,0,0,1,0
3901,4642,2020-10-02,Single Family Residential,95122,775000.0,4.0,2.0,1353.0,5783.0,1971.0,572.8011825572801,0.0,37.34076,-121.8224761,0,0,0,1,0
3902,4643,2020-07-24,Condo/Co-op,95122,495000.0,2.0,1.0,953.0,0.0,1985.0,519.4123819517314,511.0,37.318942,-121.84098,0,0,0,0,0
3903,4644,2020-12-16,Single Family Residential,95122,855000.0,3.0,2.0,1238.0,6000.0,1964.0,690.6300484652666,0.0,37.3253041,-121.8410713,0,0,0,1,0
3904,4646,2019-11-27,Single Family Residential,95116,735000.0,3.0,2.0,1405.0,9200.0,1961.0,523.1316725978647,0.0,37.3495108,-121.8372013,0,0,0,1,0
3905,4647,2020-11-19,Single Family Residential,95122,877200.0,6.0,2.0,1920.0,5916.0,1961.0,456.875,0.0,37.341545,-121.8312848,0,0,0,1,0
3906,4648,2020-03-09,Single Family Residential,95122,744200.0,3.0,2.0,1040.0,5266.0,1959.0,715.5769230769231,0.0,37.3368678,-121.8328418,0,0,0,1,0
3907,4649,2021-02-04,Single Family Residential,95127,850000.0,3.0,2.0,1478.0,8089.0,1959.0,575.1014884979702,0.0,37.3498193,-121.8211637,0,0,0,1,0
3908,4650,2019-09-04,Single Family Residential,95122,650000.0,3.0,2.0,1178.0,5412.0,1958.0,551.7826825127335,0.0,37.3361194,-121.8453861,0,0,0,1,0
3909,4651,2019-09-10,Single Family Residential,95116,800000.0,3.0,2.0,1520.0,7779.0,1959.0,526.3157894736842,0.0,37.352493,-121.8322635,0,0,0,1,0
3910,4652,2020-02-11,Single Family Residential,95122,750000.0,3.0,2.0,1040.0,5307.0,1959.0,721.1538461538462,0.0,37.3289901,-121.8381799,0,0,0,1,0
3911,4653,2019-12-31,Single Family Residential,95122,915000.0,4.0,2.5,1800.0,4452.0,1997.0,508.3333333333333,0.0,37.3270557,-121.8433844,0,0,0,1,0
3912,4654,2019-11-15,Single Family Residential,95122,670000.0,3.0,1.5,1214.0,2839.0,1971.0,551.8945634266886,0.0,37.3283214,-121.8419832,0,0,0,1,0
3913,4655,2019-04-30,Single Family Residential,95116,737500.0,3.0,2.0,1120.0,5000.0,1959.0,658.4821428571429,0.0,37.3495691,-121.8346212,0,0,0,1,0
3914,4656,2019-07-23,Single Family Residential,95122,680000.0,3.0,1.0,960.0,4998.0,1959.0,708.3333333333334,0.0,37.3300507,-121.8412938,0,0,0,1,0
3915,4657,2019-12-18,Single Family Residential,95122,700000.0,4.0,3.0,1380.0,5179.0,1959.0,507.2463768115942,0.0,37.3279032,-121.8358445,0,0,0,1,0
3916,4658,2020-01-10,Single Family Residential,95122,621000.0,3.0,2.0,1020.0,5082.0,1960.0,608.8235294117648,0.0,37.3268067,-121.8319076,0,0,0,1,0
3917,4659,2019-07-23,Single Family Residential,95122,648888.0,3.0,1.5,1214.0,3056.0,1971.0,534.504118616145,0.0,37.3278529,-121.8415384,0,0,0,1,0
3918,4660,2019-08-16,Single Family Residential,95122,680000.0,2.0,2.0,1386.0,2490.0,1992.0,490.6204906204906,157.0,37.3235897,-121.8487109,0,0,0,1,0
3919,4661,2020-10-01,Single Family Residential,95122,780000.0,3.0,2.0,1155.0,4954.0,1978.0,675.3246753246754,0.0,37.3192629,-121.8367565,0,0,0,1,0
3920,4663,2020-10-14,Condo/Co-op,95112,780000.0,2.0,2.5,1488.0,435.0,1996.0,524.1935483870968,631.0,37.3343095,-121.8853319,0,0,0,0,0
3921,4664,2020-02-07,Condo/Co-op,95112,785000.0,2.0,2.0,1421.0,0.0,1996.0,552.4278676988037,624.0,37.3342158,-121.886041,0,0,0,0,0
3922,4665,2019-11-19,Condo/Co-op,95112,799950.0,2.0,2.0,1421.0,884.0,1997.0,562.9486277269529,597.0,37.3345227,-121.8860979,0,0,0,0,0
3923,4666,2020-03-14,Condo/Co-op,95110,1100000.0,1.0,2.0,1275.0,0.0,2008.0,862.7450980392157,546.0,37.3347732,-121.8957045,0,0,0,0,0
3924,4667,2020-10-30,Condo/Co-op,95126,778000.0,1.0,1.5,1000.0,0.0,2006.0,778.0,355.0,37.332135,-121.9082247,0,0,0,0,0
3925,4668,2020-07-15,Single Family Residential,95131,1320000.0,3.0,2.5,2266.0,2547.0,2004.0,582.5242718446602,192.0,37.4026973,-121.8862563,0,0,0,1,0
3926,4669,2019-11-25,Townhouse,95035,935000.0,3.0,3.0,1709.0,510.0,2016.0,547.1035693387946,318.0,37.4047175,-121.8936442,0,0,0,0,1
3927,4670,2020-10-19,Townhouse,95035,1050000.0,3.0,3.5,1651.0,906.0,2014.0,635.9781950333131,348.0,37.4047658,-121.8956351,0,0,0,0,1
3928,4671,2020-09-25,Single Family Residential,95132,840000.0,3.0,2.0,1165.0,6230.0,1964.0,721.0300429184549,23.0,37.4101158,-121.8784303,0,0,0,1,0
3929,4672,2020-10-02,Townhouse,95035,1055000.0,3.0,2.5,1633.0,436.0,2016.0,646.050214329455,318.0,37.4055132,-121.8940816,0,0,0,0,1
3930,4673,2019-09-30,Condo/Co-op,95035,900000.0,2.0,2.5,1393.0,690.0,2014.0,646.0875807609476,348.0,37.4041169,-121.8952552,0,0,0,0,0
3931,4674,2020-07-08,Townhouse,95035,1125000.0,4.0,3.5,2144.0,827.0,2016.0,524.7201492537314,318.0,37.4038467,-121.8939862,0,0,0,0,1
3932,4675,2021-03-30,Single Family Residential,95132,1078000.0,3.0,1.5,1248.0,4063.0,1973.0,863.7820512820513,13.0,37.4068322,-121.882082,0,0,0,1,0
3933,4677,2020-10-13,Condo/Co-op,95112,655000.0,2.0,2.0,1207.0,1195.0,2006.0,542.6677713338856,391.0,37.3267142,-121.8797183,0,0,0,0,0
3934,4678,2020-04-30,Condo/Co-op,95112,835000.0,2.0,2.0,1421.0,0.0,1996.0,587.6143560872625,624.0,37.3337657,-121.8854647,0,0,0,0,0
3935,4679,2019-12-12,Condo/Co-op,95112,665000.0,2.0,2.0,1218.0,1253.0,2006.0,545.9770114942529,390.0,37.3266312,-121.879657,0,0,0,0,0
3936,4680,2019-12-19,Condo/Co-op,95113,520000.0,1.0,1.0,692.0,800.0,2007.0,751.4450867052024,485.0,37.3365109,-121.8884399,0,0,0,0,0
3937,4681,2019-11-07,Single Family Residential,95112,835000.0,4.0,2.0,1242.0,6447.0,1905.0,672.3027375201289,0.0,37.3299675,-121.8719378,0,0,0,1,0
3938,4682,2021-02-22,Condo/Co-op,95113,490000.0,1.0,1.0,800.0,0.0,2007.0,612.5,494.0,37.3364883,-121.8882349,0,0,0,0,0
3939,4683,2019-10-31,Condo/Co-op,95112,830000.0,2.0,2.0,1839.0,1582.0,1998.0,451.3322457857531,689.0,37.3348153,-121.8860819,0,0,0,0,0
3940,4684,2019-06-21,Condo/Co-op,95112,799000.0,2.0,2.5,1458.0,629.0,1996.0,548.0109739368999,579.0,37.3340876,-121.8850111,0,0,0,0,0
3941,4685,2019-10-28,Condo/Co-op,95113,855000.0,2.0,2.0,1100.0,2136.0,2008.0,777.2727272727273,792.0,37.3347663,-121.8869259,0,0,0,0,0
3942,4686,2019-05-31,Condo/Co-op,95113,745000.0,1.0,1.0,830.0,4180.0,2008.0,897.5903614457832,743.0,37.3348501,-121.8870618,0,0,0,0,0
3943,4687,2021-03-19,Condo/Co-op,95112,688000.0,1.0,1.5,1397.0,0.0,2006.0,492.4838940586972,396.0,37.326384,-121.8794107,0,0,0,0,0
3944,4688,2020-07-01,Condo/Co-op,95110,1850000.0,3.0,2.0,1789.0,0.0,2008.0,1034.097261039687,611.0,37.3347732,-121.8957045,0,0,0,0,0
3945,4690,2021-02-18,Condo/Co-op,95110,475000.0,2.0,1.0,704.0,0.0,1984.0,674.7159090909091,250.0,37.3118177,-121.8791151,0,0,0,0,0
3946,4691,2020-09-21,Single Family Residential,95125,1300000.0,3.0,2.0,1174.0,5862.0,1907.0,1107.3253833049405,0.0,37.3165434,-121.8928812,0,0,0,1,0
3947,4693,2021-02-18,Townhouse,95125,1100000.0,3.0,2.5,1376.0,1609.0,2003.0,799.4186046511628,342.0,37.3118754,-121.8924312,0,0,0,0,1
3948,4694,2020-08-11,Single Family Residential,95110,940000.0,3.0,2.0,1200.0,5994.0,1993.0,783.3333333333334,0.0,37.3143242,-121.8818542,0,0,0,1,0
3949,4695,2020-09-11,Single Family Residential,95112,799000.0,3.0,2.0,1208.0,5426.0,1920.0,661.4238410596026,0.0,37.3197528,-121.8747839,0,0,0,1,0
3950,4696,2020-10-16,Condo/Co-op,95110,525000.0,2.0,2.0,871.0,0.0,1987.0,602.7554535017222,325.0,37.309505,-121.881104,0,0,0,0,0
3951,4697,2020-08-11,Single Family Residential,95125,1650000.0,3.0,2.5,1778.0,5812.0,1949.0,928.0089988751406,0.0,37.3007302,-121.8864341,0,0,0,1,0
3952,4698,2020-08-31,Single Family Residential,95125,1530000.0,3.0,1.5,1545.0,5562.0,1931.0,990.2912621359224,0.0,37.3034637,-121.8898578,0,0,0,1,0
3953,4699,2021-02-17,Single Family Residential,95112,780000.0,3.0,1.0,1356.0,5388.0,1915.0,575.2212389380531,0.0,37.3200198,-121.875273,0,0,0,1,0
3954,4700,2020-09-22,Single Family Residential,95125,1150000.0,4.0,2.5,1638.0,7528.0,1953.0,702.0757020757021,0.0,37.3074033,-121.8819876,0,0,0,1,0
3955,4701,2019-05-10,Single Family Residential,95125,1105000.0,2.0,1.0,932.0,5200.0,1918.0,1185.6223175965665,0.0,37.3162985,-121.8953266,0,0,0,1,0
3956,4702,2019-05-13,Condo/Co-op,95112,485000.0,1.0,1.0,667.0,750.0,2005.0,727.1364317841079,459.0,37.3218136,-121.8766148,0,0,0,0,0
3957,4703,2021-01-12,Single Family Residential,95125,1100000.0,2.0,1.0,792.0,4818.0,1924.0,1388.888888888889,0.0,37.3064637,-121.8937705,0,0,0,1,0
3958,4704,2020-05-06,Condo/Co-op,95110,430000.0,1.0,1.0,560.0,0.0,1984.0,767.8571428571429,250.0,37.3119363,-121.879977,0,0,0,0,0
3959,4705,2019-08-12,Single Family Residential,95125,1440000.0,3.0,2.0,2050.0,8850.0,1950.0,702.439024390244,0.0,37.2989252,-121.8815429,0,0,0,1,0
3960,4706,2019-09-04,Single Family Residential,95112,906666.0,4.0,2.0,1455.0,5271.0,1922.0,623.1381443298969,0.0,37.3196787,-121.8740279,0,0,0,1,0
3961,4707,2019-12-06,Single Family Residential,95125,927000.0,3.0,2.0,1168.0,5427.0,1920.0,793.6643835616438,0.0,37.3175074,-121.890169,0,0,0,1,0
3962,4708,2019-11-05,Condo/Co-op,95112,600000.0,2.0,2.0,1000.0,1104.0,2005.0,600.0,545.0,37.322155,-121.8765086,0,0,0,0,0
3963,4709,2020-02-14,Single Family Residential,95125,1510000.0,6.0,3.5,3400.0,5280.0,1990.0,444.11764705882354,0.0,37.3154168,-121.8935037,0,0,0,1,0
3964,4710,2020-10-06,Condo/Co-op,95112,405000.0,1.0,1.0,550.0,770.0,2005.0,736.3636363636364,455.0,37.3215801,-121.8761039,0,0,0,0,0
3965,4711,2020-03-17,Single Family Residential,95125,1300000.0,3.0,2.0,1420.0,6119.0,1957.0,915.4929577464789,0.0,37.3054496,-121.8839886,0,0,0,1,0
3966,4712,2020-03-19,Single Family Residential,95125,3350000.0,5.0,4.5,3737.0,7597.0,2018.0,896.4409954508965,0.0,37.2985958,-121.8984388,0,0,0,1,0
3967,4714,2020-06-15,Single Family Residential,95125,1116600.0,2.0,1.0,891.0,12188.0,1950.0,1253.1986531986531,0.0,37.3004366,-121.8811428,0,0,0,1,0
3968,4715,2020-11-12,Single Family Residential,95125,2800000.0,4.0,3.5,3398.0,11781.0,1928.0,824.014125956445,0.0,37.3144561,-121.9022178,0,0,0,1,0
3969,4716,2021-01-29,Single Family Residential,95125,2449000.0,4.0,3.0,2678.0,6765.0,2020.0,914.4884241971621,0.0,37.313286,-121.89984,0,0,0,1,0
3970,4717,2021-03-17,Single Family Residential,95110,675000.0,2.0,1.0,1272.0,7333.0,1900.0,530.6603773584906,0.0,37.3200223,-121.8841664,0,0,0,1,0
3971,4718,2019-05-24,Townhouse,95125,1105000.0,3.0,2.5,1634.0,2033.0,1981.0,676.2545899632803,430.0,37.3055053,-121.8913251,0,0,0,0,1
3972,4719,2020-04-21,Condo/Co-op,95125,800000.0,2.0,1.5,954.0,0.0,1976.0,838.5744234800839,359.0,37.3035071,-121.9006173,0,0,0,0,0
3973,4720,2020-07-09,Single Family Residential,95125,2050000.0,4.0,3.0,2188.0,4863.0,2020.0,936.9287020109689,0.0,37.3083447,-121.8916363,0,0,0,1,0
3974,4721,2021-01-19,Single Family Residential,95125,1500000.0,4.0,2.5,2322.0,3132.0,2007.0,645.9948320413437,77.0,37.3074937,-121.8853225,0,0,0,1,0
3975,4722,2020-10-29,Single Family Residential,95110,820000.0,4.0,2.0,1453.0,5205.0,1915.0,564.3496214728149,0.0,37.3142206,-121.8736722,0,0,0,1,0
3976,4723,2020-11-17,Condo/Co-op,95110,675000.0,2.0,2.0,1148.0,0.0,2009.0,587.9790940766551,450.0,37.310901,-121.882765,0,0,0,0,0
3977,4726,2020-07-13,Condo/Co-op,95122,530000.0,1.0,1.5,1056.0,436.0,1985.0,501.8939393939394,516.0,37.31957,-121.841767,0,0,0,0,0
3978,4727,2020-07-17,Single Family Residential,95122,777777.0,3.0,2.0,1061.0,3099.0,1972.0,733.0603204524034,0.0,37.3242889,-121.8389362,0,0,0,1,0
3979,4728,2020-09-22,Single Family Residential,95148,971000.0,4.0,2.0,1558.0,6758.0,1968.0,623.2349165596919,0.0,37.3168044,-121.7955565,0,0,0,1,0
3980,4729,2019-05-31,Single Family Residential,95148,1075000.0,4.0,2.0,1560.0,7745.0,1976.0,689.1025641025641,0.0,37.3208608,-121.7952005,0,0,0,1,0
3981,4730,2019-08-30,Single Family Residential,95121,920000.0,4.0,2.0,1400.0,5977.0,1965.0,657.1428571428571,0.0,37.3126102,-121.7966245,0,0,0,1,0
3982,4731,2019-05-14,Single Family Residential,95122,735000.0,3.0,2.0,1043.0,5500.0,1961.0,704.6979865771812,0.0,37.3155376,-121.8152685,0,0,0,1,0
3983,4732,2019-11-01,Single Family Residential,95122,787000.0,4.0,2.0,1139.0,9000.0,1978.0,690.9569798068482,0.0,37.3212308,-121.8331977,0,0,0,1,0
3984,4733,2019-12-27,Single Family Residential,95121,815000.0,3.0,2.0,1444.0,6448.0,1970.0,564.404432132964,0.0,37.3141961,-121.8325749,0,0,0,1,0
3985,4734,2019-10-31,Single Family Residential,95148,925000.0,4.0,2.0,1434.0,8065.0,1972.0,645.0488145048814,0.0,37.3175149,-121.8031214,0,0,0,1,0
3986,4735,2019-07-31,Single Family Residential,95122,780000.0,4.0,3.0,1393.0,8520.0,1961.0,559.9425699928213,0.0,37.3220878,-121.8156977,0,0,0,1,0
3987,4736,2020-10-02,Townhouse,95116,550000.0,2.0,1.5,1054.0,2139.0,1982.0,521.8216318785579,381.0,37.359953,-121.837911,0,0,0,0,1
3988,4738,2021-01-07,Single Family Residential,95122,741800.0,3.0,2.0,1287.0,5148.0,1969.0,576.3791763791763,0.0,37.3461944,-121.8327083,0,0,0,1,0
3989,4739,2019-08-19,Single Family Residential,95116,755000.0,4.0,2.0,1242.0,5000.0,1959.0,607.890499194847,0.0,37.3533046,-121.8303061,0,0,0,1,0
3990,4740,2020-12-16,Single Family Residential,95122,995000.0,6.0,3.5,2289.0,6700.0,1963.0,434.6876365224989,0.0,37.3431938,-121.832308,0,0,0,1,0
3991,4741,2020-12-24,Single Family Residential,95122,829888.0,4.0,2.0,1203.0,5658.0,1962.0,689.8487115544472,0.0,37.330423,-121.8229655,0,0,0,1,0
3992,4742,2021-02-17,Single Family Residential,95116,695000.0,2.0,2.0,933.0,3992.0,1986.0,744.908896034298,150.0,37.3627841,-121.8439627,0,0,0,1,0
3993,4743,2019-06-21,Single Family Residential,95127,735000.0,3.0,2.0,1120.0,5000.0,1960.0,656.25,0.0,37.3444978,-121.8180271,0,0,0,1,0
3994,4744,2021-02-05,Condo/Co-op,95127,475000.0,2.0,1.0,955.0,1742.0,1977.0,497.3821989528796,347.0,37.3680578,-121.8431827,0,0,0,0,0
3995,4745,2020-06-04,Single Family Residential,95127,770000.0,3.0,2.0,1228.0,5044.0,1960.0,627.0358306188925,0.0,37.3444852,-121.8173152,0,0,0,1,0
3996,4746,2020-03-27,Single Family Residential,95116,786000.0,3.0,2.0,1120.0,5050.0,1959.0,701.7857142857143,0.0,37.3501425,-121.8340874,0,0,0,1,0
3997,4747,2019-08-12,Single Family Residential,95127,732000.0,3.0,2.0,1188.0,5152.0,1957.0,616.1616161616162,0.0,37.3523947,-121.8168125,0,0,0,1,0
3998,4748,2019-06-21,Condo/Co-op,95127,475000.0,2.0,2.0,955.0,0.0,1977.0,497.3821989528796,310.0,37.3687846,-121.8428057,0,0,0,0,0
3999,4749,2019-12-06,Single Family Residential,95122,670000.0,3.0,2.0,1073.0,4976.0,1963.0,624.4175209692451,0.0,37.3436506,-121.8291494,0,0,0,1,0
4000,4750,2019-05-30,Single Family Residential,95127,720000.0,3.0,1.0,992.0,4989.0,1951.0,725.8064516129032,0.0,37.3617463,-121.8213194,0,0,0,1,0
4001,4751,2019-10-24,Single Family Residential,95127,825000.0,4.0,2.0,1599.0,8549.0,1947.0,515.9474671669793,0.0,37.3643847,-121.820919,0,0,0,1,0
4002,4752,2019-12-11,Single Family Residential,95127,885000.0,4.0,2.5,1864.0,3300.0,2000.0,474.7854077253219,0.0,37.3688801,-121.8400482,0,0,0,1,0
4003,4753,2020-01-23,Single Family Residential,95127,755000.0,3.0,2.0,1040.0,5298.0,1960.0,725.9615384615385,0.0,37.344317,-121.8197622,0,0,0,1,0
4004,4754,2019-10-28,Single Family Residential,95122,760000.0,3.0,2.0,1440.0,5300.0,1959.0,527.7777777777778,0.0,37.33376,-121.8392031,0,0,0,1,0
4005,4755,2019-07-19,Single Family Residential,95122,750000.0,4.0,2.0,1203.0,5696.0,1962.0,623.4413965087282,0.0,37.331707,-121.8219423,0,0,0,1,0
4006,4756,2019-07-02,Single Family Residential,95116,810000.0,4.0,2.0,1263.0,5102.0,1960.0,641.3301662707838,0.0,37.3435332,-121.8428506,0,0,0,1,0
4007,4757,2019-12-23,Single Family Residential,95122,725000.0,3.0,2.0,1040.0,5702.0,1959.0,697.1153846153846,0.0,37.3312163,-121.8412938,0,0,0,1,0
4008,4758,2020-03-18,Townhouse,95116,615000.0,3.0,2.5,1223.0,1258.0,1988.0,502.8618152085037,187.0,37.3587979,-121.8335536,0,0,0,0,1
4009,4759,2020-06-10,Single Family Residential,95127,1030000.0,5.0,3.0,2239.0,7290.0,1947.0,460.0267976775346,0.0,37.3707426,-121.8255459,0,0,0,1,0
4010,4761,2021-03-16,Single Family Residential,95122,850000.0,3.0,2.0,1091.0,6042.0,1979.0,779.1017415215399,0.0,37.3342578,-121.8251677,0,0,0,1,0
4011,4762,2021-03-19,Single Family Residential,95116,795000.0,4.0,2.0,1242.0,5001.0,1959.0,640.096618357488,0.0,37.3498487,-121.8308622,0,0,0,1,0
4012,4763,2019-05-24,Mobile/Manufactured Home,95111,280000.0,3.0,2.0,1300.0,0.0,2018.0,215.3846153846154,0.0,37.3010619,-121.8442882,1,0,0,0,0
4013,4764,2020-10-09,Mobile/Manufactured Home,95111,167000.0,2.0,2.0,840.0,0.0,1971.0,198.8095238095238,0.0,37.3010619,-121.8442882,1,0,0,0,0
4014,4765,2019-11-21,Condo/Co-op,95111,520000.0,3.0,1.5,1075.0,527.0,1983.0,483.72093023255815,320.0,37.300655,-121.839598,0,0,0,0,0
4015,4767,2019-08-13,Single Family Residential,95127,610000.0,3.0,1.0,1129.0,5309.0,1962.0,540.3011514614703,0.0,37.3566195,-121.8114421,0,0,0,1,0
4016,4768,2020-11-19,Single Family Residential,95127,1545000.0,5.0,3.5,2815.0,20908.0,1998.0,548.8454706927176,0.0,37.36016,-121.8031881,0,0,0,1,0
4017,4769,2019-09-23,Single Family Residential,95127,775000.0,4.0,2.0,1353.0,6187.0,1971.0,572.8011825572801,0.0,37.3458339,-121.8154465,0,0,0,1,0
4018,4770,2020-03-30,Single Family Residential,95127,1160000.0,4.0,2.5,2478.0,8241.0,1979.0,468.11945117029865,0.0,37.3654074,-121.8012302,0,0,0,1,0
4019,4771,2019-12-04,Single Family Residential,95127,620000.0,2.0,1.0,825.0,5098.0,1960.0,751.5151515151515,0.0,37.3545252,-121.8065031,0,0,0,1,0
