SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-1-2021,Single Family Residential,135 Herlong Ave,SAN JOSE,CA,95123,1100000,4,2.5,SAN JOSE,2186,5050,1966,23,503,,Sold,,,http://www.redfin.com/CA/San-Jose/135-Herlong-Ave-95123/home/995068,MLSListings,ML81832043,N,Y,37.2448285,-121.8060582
PAST SALE,October-16-2020,Single Family Residential,226 Primrose Dr,SAN JOSE,CA,95123,1460000,5,4.0,SAN JOSE,2952,4114,1999,190,495,,Sold,,,http://www.redfin.com/CA/San-Jose/226-Primrose-Dr-95123/home/1389779,MLSListings,ML81810415,N,Y,37.2400606,-121.8074598
PAST SALE,April-6-2021,Single Family Residential,6068 Larchmont Dr,SAN JOSE,CA,95123,1175000,4,2.0,SAN JOSE,1410,6580,1968,18,833,,Sold,,,http://www.redfin.com/CA/San-Jose/6068-Larchmont-Dr-95123/home/751572,MLSListings,ML81833217,N,Y,37.2380307,-121.8049903
PAST SALE,March-29-2021,Single Family Residential,2764 Valley Oak Ct,San Jose,CA,95135,2000000,5,3.5,Evergreen,3161,4080,2014,26,633,101,Sold,,,http://www.redfin.com/CA/San-Jose/2764-Valley-Oak-Ct-95135/home/52671643,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40938159,N,Y,37.296249,-121.7709005
PAST SALE,March-30-2021,Townhouse,2640 Yerba Vista Ct,SAN JOSE,CA,95121,775000,2,2.0,SAN JOSE,1052,1210,1988,25,737,285,Sold,,,http://www.redfin.com/CA/San-Jose/2640-Yerba-Vista-Ct-95121/home/1545686,MLSListings,ML81831444,N,Y,37.2986585,-121.7759783
PAST SALE,March-4-2020,Single Family Residential,135 Cheltenham Way,SAN JOSE,CA,95139,1220000,4,3.0,SAN JOSE,1822,7375,1972,416,670,,Sold,,,http://www.redfin.com/CA/San-Jose/135-Cheltenham-Way-95139/home/1007954,MLSListings,ML81781201,N,Y,37.2247057,-121.7623096
PAST SALE,March-24-2020,Single Family Residential,7372 Phinney Way,San Jose,CA,95139,1000000,4,2.0,Santa Teresa,1743,6050,1972,396,574,,Sold,,,http://www.redfin.com/CA/San-Jose/7372-Phinney-Way-95139/home/1782999,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40895003,N,Y,37.2226257,-121.7643572
PAST SALE,March-26-2021,Single Family Residential,286 Briggs Ct,SAN JOSE,CA,95139,1420000,5,3.0,SAN JOSE,2772,5995,1975,29,512,,Sold,,,http://www.redfin.com/CA/San-Jose/286-Briggs-Ct-95139/home/1589069,MLSListings,ML81830487,N,Y,37.2198187,-121.7663158
PAST SALE,May-28-2019,Single Family Residential,774 Glenside Dr,SAN JOSE,CA,95123,1010000,3,2.0,SAN JOSE,1723,6881,1971,697,586,,Sold,,,http://www.redfin.com/CA/San-Jose/774-Glenside-Dr-95123/home/1003103,MLSListings,ML81746519,N,Y,37.2338598,-121.8475878
PAST SALE,December-30-2020,Single Family Residential,658 Arrowhead Dr,SAN JOSE,CA,95123,980000,4,2.0,SAN JOSE,1321,6653,1972,115,742,,Sold,,,http://www.redfin.com/CA/San-Jose/658-Arrowhead-Dr-95123/home/1472805,MLSListings,ML81814564,N,Y,37.236524,-121.838979
PAST SALE,April-27-2020,Single Family Residential,6142 Oneida Dr,SAN JOSE,CA,95123,1075000,4,2.0,SAN JOSE,1342,5922,1968,362,801,,Sold,,,http://www.redfin.com/CA/San-Jose/6142-Oneida-Dr-95123/home/1585187,MLSListings,ML81784533,N,Y,37.2347892,-121.8313293
PAST SALE,September-27-2019,Single Family Residential,668 Choctaw Dr,SAN JOSE,CA,95123,1055000,4,2.0,SAN JOSE,1495,8167,1973,575,706,,Sold,,,http://www.redfin.com/CA/San-Jose/668-Choctaw-Dr-95123/home/1067871,MLSListings,ML81764782,N,Y,37.2334389,-121.8354664
PAST SALE,March-29-2021,Single Family Residential,643 Arrowhead Dr,SAN JOSE,CA,95123,1350000,4,2.0,SAN JOSE,1321,7355,1972,26,1022,,Sold,,,http://www.redfin.com/CA/San-Jose/643-Arrowhead-Dr-95123/home/1002383,MLSListings,ML81831219,N,Y,37.2361862,-121.8384913
PAST SALE,June-27-2019,Single Family Residential,1873 Harris Ave,SAN JOSE,CA,95124,1200000,3,2.0,SAN JOSE,1481,8406,1961,667,810,,Sold,,,http://www.redfin.com/CA/San-Jose/1873-Harris-Ave-95124/home/850323,MLSListings,ML81738651,N,Y,37.2782899,-121.9246223
PAST SALE,November-4-2019,Single Family Residential,1535 Rangewood Dr,SAN JOSE,CA,95138,2150000,5,3.5,SAN JOSE,4023,8199,2005,537,534,150,Sold,,,http://www.redfin.com/CA/San-Jose/1535-Rangewood-Dr-95138/home/1760000,MLSListings,ML81769537,N,Y,37.291575,-121.8011635
PAST SALE,January-11-2021,Single Family Residential,1621 Heritage Bay Pl,SAN JOSE,CA,95138,1510000,4,3.5,SAN JOSE,2551,5436,2005,103,592,184,Sold,,,http://www.redfin.com/CA/San-Jose/1621-Heritage-Bay-Pl-95138/home/591301,MLSListings,ML81820666,N,Y,37.2901916,-121.7976703
PAST SALE,March-22-2021,Single Family Residential,1303 Thornbury Ln,San Jose,CA,95138,1425000,3,3.0,Evergreen,2234,4566,2004,33,638,378,Sold,,,http://www.redfin.com/CA/San-Jose/1303-Thornbury-Ln-95138/home/1019915,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40936874,N,Y,37.289261,-121.806119
PAST SALE,January-18-2021,Single Family Residential,1200 Thornbury Ln,SAN JOSE,CA,95138,1501000,4,3.5,SAN JOSE,2612,4268,2004,96,575,384,Sold,,,http://www.redfin.com/CA/San-Jose/1200-Thornbury-Ln-95138/home/1158173,MLSListings,ML81821709,N,Y,37.2906373,-121.8069133
PAST SALE,October-24-2019,Single Family Residential,392 Bangor Ave,SAN JOSE,CA,95123,911000,4,2.0,SAN JOSE,1826,6020,1964,548,499,,Sold,,,http://www.redfin.com/CA/San-Jose/392-Bangor-Ave-95123/home/1099635,MLSListings,ML81768239,N,Y,37.247805,-121.8245671
PAST SALE,September-6-2019,Single Family Residential,5716 Herma St,SAN JOSE,CA,95123,900000,4,2.0,SAN JOSE,1826,6437,1964,596,493,,Sold,,,http://www.redfin.com/CA/San-Jose/5716-Herma-St-95123/home/1313488,MLSListings,ML81760650,N,Y,37.2486734,-121.8236774
PAST SALE,September-13-2019,Single Family Residential,393 Herrick Ave,SAN JOSE,CA,95123,855000,2,2.0,SAN JOSE,1582,6554,1965,589,540,,Sold,,,http://www.redfin.com/CA/San-Jose/393-Herrick-Ave-95123/home/995921,MLSListings,ML81753504,N,Y,37.2507779,-121.8275924
PAST SALE,September-17-2020,Single Family Residential,6137 Banner Dr,SAN JOSE,CA,95123,1410000,5,3.0,SAN JOSE,2509,5987,1966,219,562,,Sold,,,http://www.redfin.com/CA/San-Jose/6137-Banner-Dr-95123/home/1450249,MLSListings,ML81806272,N,Y,37.2356809,-121.8231212
PAST SALE,January-4-2021,Single Family Residential,451 Santa Mesa Dr,SAN JOSE,CA,95123,1050000,4,2.0,SAN JOSE,1342,5670,1971,110,782,,Sold,,,http://www.redfin.com/CA/San-Jose/451-Santa-Mesa-Dr-95123/home/1611140,MLSListings,ML81817985,N,Y,37.2382219,-121.825012
PAST SALE,April-16-2020,Single Family Residential,382 Mat Ave,SAN JOSE,CA,95123,1115000,5,3.0,SAN JOSE,2193,10067,1964,373,508,,Sold,,,http://www.redfin.com/CA/San-Jose/382-Mat-Ave-95123/home/1865769,MLSListings,ML81786411,N,Y,37.2452916,-121.8240333
PAST SALE,August-19-2020,Single Family Residential,443 Santa Mesa Dr,SAN JOSE,CA,95123,1013000,3,2.0,SAN JOSE,1409,6035,1971,248,719,,Sold,,,http://www.redfin.com/CA/San-Jose/443-Santa-Mesa-Dr-95123/home/1505215,MLSListings,ML81799377,N,Y,37.2386429,-121.8246116
PAST SALE,May-23-2019,Condo/Co-op,5594 Judith St #3,SAN JOSE,CA,95123,430000,2,1.0,SAN JOSE,903,3226,1970,702,476,308,Sold,,,http://www.redfin.com/CA/San-Jose/5594-Judith-St-95123/unit-3/home/575796,MLSListings,ML81742190,N,Y,37.2519143,-121.8248324
PAST SALE,April-22-2020,Single Family Residential,5790 Hillbright Cir,SAN JOSE,CA,95123,1017000,4,2.0,SAN JOSE,1495,6095,1968,367,680,,Sold,,,http://www.redfin.com/CA/San-Jose/5790-Hillbright-Cir-95123/home/1782276,MLSListings,ML81784873,N,Y,37.2447293,-121.8298167
PAST SALE,December-31-2020,Single Family Residential,5671 Lathrop Dr,SAN JOSE,CA,95123,1180000,4,2.0,SAN JOSE,1683,6084,1968,114,701,,Sold,,,http://www.redfin.com/CA/San-Jose/5671-Lathrop-Dr-95123/home/739391,MLSListings,ML81820586,N,Y,37.2497274,-121.8207188
PAST SALE,February-5-2020,Single Family Residential,5945 Sorrel Ave,SAN JOSE,CA,95123,990000,5,2.0,SAN JOSE,1940,6478,1965,444,510,,Sold,,,http://www.redfin.com/CA/San-Jose/5945-Sorrel-Ave-95123/home/575661,MLSListings,ML81778513,N,Y,37.240977,-121.8253679
PAST SALE,December-13-2019,Single Family Residential,392 Bay St,SAN JOSE,CA,95123,805000,3,2.0,SAN JOSE,1649,6726,1964,498,488,,Sold,,,http://www.redfin.com/CA/San-Jose/392-Bay-St-95123/home/1656408,MLSListings,ML81761112,N,Y,37.2435431,-121.824278
PAST SALE,July-2-2020,Single Family Residential,5651 Tonopah Dr,SAN JOSE,CA,95123,1125000,4,2.0,SAN JOSE,1846,6257,1968,296,609,,Sold,,,http://www.redfin.com/CA/San-Jose/5651-Tonopah-Dr-95123/home/995156,MLSListings,ML81794957,N,Y,37.2507892,-121.821008
PAST SALE,January-12-2021,Single Family Residential,1959 Lochness,SAN JOSE,CA,95121,810000,3,1.5,SAN JOSE,910,5200,1971,102,890,,Sold,,,http://www.redfin.com/CA/San-Jose/1959-Loch-Ness-Way-95121/home/1504818,MLSListings,ML81822713,N,Y,37.3083367,-121.8052572
PAST SALE,March-30-2021,Single Family Residential,2314 Elkins Way,SAN JOSE,CA,95121,1168000,4,2.0,SAN JOSE,1325,8146,1979,25,882,,Sold,,,http://www.redfin.com/CA/San-Jose/2314-Elkins-Way-95121/home/1781583,MLSListings,ML81829716,N,Y,37.3087074,-121.798983
PAST SALE,,Single Family Residential,483 Valroy Ct,San Jose,CA,95123,1285000,4,2.0,,1562,6980,1971,,823,,,,,http://www.redfin.com/CA/San-Jose/483-Valroy-Ct-95123/home/988242,,,N,Y,37.2312889,-121.81558
PAST SALE,July-19-2019,Single Family Residential,6241 Valroy Dr,SAN JOSE,CA,95123,911000,3,2.0,SAN JOSE,1154,6434,1971,645,789,,Sold,,,http://www.redfin.com/CA/San-Jose/6241-Valroy-Dr-95123/home/908664,MLSListings,ML81748407,N,Y,37.2312644,-121.8162919
PAST SALE,February-3-2020,Single Family Residential,617 Mindy Way,SAN JOSE,CA,95123,1300000,4,2.0,SAN JOSE,1725,11111,1974,446,754,,Sold,,,http://www.redfin.com/CA/San-Jose/617-Mindy-Way-95123/home/1720091,MLSListings,ML81781143,N,Y,37.2288487,-121.827837
PAST SALE,December-31-2020,Condo/Co-op,5406 Cribari Ct,SAN JOSE,CA,95135,460000,2,2.0,SAN JOSE,1223,,1970,114,376,816,Sold,,,http://www.redfin.com/CA/San-Jose/5406-Cribari-Ct-95135/home/961138,MLSListings,ML81818284,N,Y,37.295563,-121.756714
PAST SALE,February-5-2021,Condo/Co-op,5510 Cribari Bnd,SAN JOSE,CA,95135,399000,2,1.5,SAN JOSE,1223,,1969,78,326,815,Sold,,,http://www.redfin.com/CA/San-Jose/5510-Cribari-Bnd-95135/home/1232346,MLSListings,ML81823622,N,Y,37.293337,-121.756024
PAST SALE,May-29-2020,Condo/Co-op,5398 Cribari Crst,SAN JOSE,CA,95135,430000,2,2.0,SAN JOSE,1223,,1971,330,352,773,Sold,,,http://www.redfin.com/CA/San-Jose/5398-Cribari-Crst-95135/home/961557,MLSListings,ML81791563,N,Y,37.296931,-121.756259
PAST SALE,January-7-2021,Condo/Co-op,5058 Cribari Vale,SAN JOSE,CA,95135,455000,2,2.0,SAN JOSE,1240,,1969,107,367,815,Sold,,,http://www.redfin.com/CA/San-Jose/5058-Cribari-Vale-95135/home/1030599,MLSListings,ML81812039,N,Y,37.293403,-121.752734
PAST SALE,February-26-2020,Condo/Co-op,5201 Cribari Hls,SAN JOSE,CA,95135,459000,2,2.0,SAN JOSE,1240,6147,1972,423,370,770,Sold,,,http://www.redfin.com/CA/San-Jose/5201-Cribari-Hills-95135/home/1583898,MLSListings,ML81777808,N,Y,37.296603,-121.753628
PAST SALE,December-17-2019,Condo/Co-op,5243 Cribari Hls,SAN JOSE,CA,95135,420000,2,2.0,SAN JOSE,1223,6096,1972,494,343,773,Sold,,,http://www.redfin.com/CA/San-Jose/5243-Cribari-Hills-95135/home/931162,MLSListings,ML81757861,N,Y,37.297032,-121.754842
PAST SALE,March-24-2021,Condo/Co-op,7042 Via Valverde,SAN JOSE,CA,95135,696000,2,2.0,SAN JOSE,1815,,1980,31,383,1010,Sold,,,http://www.redfin.com/CA/San-Jose/7042-Via-Valverde-95135/home/963810,MLSListings,ML81828134,N,Y,37.294217,-121.749792
PAST SALE,July-31-2020,Single Family Residential,3103 Delta Rd,SAN JOSE,CA,95135,1285000,3,2.0,SAN JOSE,1860,7948,1976,267,691,,Sold,,,http://www.redfin.com/CA/San-Jose/3103-Delta-Rd-95135/home/922051,MLSListings,ML81797931,N,Y,37.3075817,-121.7683633
PAST SALE,October-27-2020,Single Family Residential,4196 Littleworth Way,SAN JOSE,CA,95135,1680000,5,3.0,SAN JOSE,2681,9145,1988,179,627,,Sold,,,http://www.redfin.com/CA/San-Jose/4196-Littleworth-Way-95135/home/1420524,MLSListings,ML81810177,N,Y,37.3084251,-121.7681853
PAST SALE,August-9-2019,Single Family Residential,4187 Pinot Gris Way,SAN JOSE,CA,95135,1748888,4,3.0,SAN JOSE,2600,7918,1989,624,673,,Sold,,,http://www.redfin.com/CA/San-Jose/4187-Pinot-Gris-Way-95135/home/1571654,MLSListings,ML81756179,N,Y,37.3084827,-121.7677402
PAST SALE,April-5-2021,Single Family Residential,4286 Littleworth Way,SAN JOSE,CA,95135,1950000,4,2.0,SAN JOSE,2234,8914,1989,19,873,,Sold,,,http://www.redfin.com/CA/San-Jose/4286-Littleworth-Way-95135/home/1070073,MLSListings,ML81831112,N,Y,37.3087187,-121.7656258
PAST SALE,December-2-2020,Condo/Co-op,7861 Prestwick Cir,SAN JOSE,CA,95135,725000,2,2.0,SAN JOSE,1804,2301,1989,143,402,912,Sold,,,http://www.redfin.com/CA/San-Jose/7861-Prestwick-Cir-95135/home/655147,MLSListings,ML81799387,N,Y,37.289688,-121.737907
PAST SALE,January-20-2021,Condo/Co-op,8762 Mccarty Ranch Dr,SAN JOSE,CA,95135,1050000,3,2.5,SAN JOSE,2209,,1995,94,475,1320,Sold,,,http://www.redfin.com/CA/San-Jose/8762-McCarty-Ranch-Dr-95135/home/1520600,MLSListings,ML81811080,N,Y,37.284688,-121.740083
PAST SALE,March-12-2020,Single Family Residential,8875 Wine Valley Cir,SAN JOSE,CA,95135,1050000,2,2.5,SAN JOSE,2256,5863,1997,408,465,550,Sold,,,http://www.redfin.com/CA/San-Jose/8875-Wine-Valley-Cir-95135/home/965991,MLSListings,ML81781188,N,Y,37.2865139,-121.7403176
PAST SALE,May-24-2019,Condo/Co-op,7760 Beltane Dr,SAN JOSE,CA,95135,650000,2,2.0,SAN JOSE,1490,2864,1989,701,436,692,Sold,,,http://www.redfin.com/CA/San-Jose/7760-Beltane-Dr-95135/home/1030741,MLSListings,ML81746015,N,Y,37.290963,-121.738847
PAST SALE,July-14-2020,Condo/Co-op,7839 Prestwick Cir,SAN JOSE,CA,95135,725000,2,2.0,SAN JOSE,1804,,1989,284,402,1072,Sold,,,http://www.redfin.com/CA/San-Jose/7839-Prestwick-Cir-95135/home/616123,MLSListings,ML81786736,N,Y,37.291184,-121.738526
PAST SALE,April-2-2021,Condo/Co-op,9046 Village View Loop,SAN JOSE,CA,95135,1425000,2,2.5,SAN JOSE,2224,,1999,22,641,1050,Sold,,,http://www.redfin.com/CA/San-Jose/9046-Village-View-Loop-95135/home/697974,MLSListings,ML81826912,N,Y,37.289338,-121.736755
PAST SALE,March-15-2021,Condo/Co-op,7731 Kilmarnok Dr,SAN JOSE,CA,95135,706000,2,2.0,SAN JOSE,1265,,1992,40,558,870,Sold,,,http://www.redfin.com/CA/San-Jose/7731-Kilmarnok-Dr-95135/home/876363,MLSListings,ML81828769,N,Y,37.289987,-121.739193
PAST SALE,June-4-2020,Single Family Residential,5149 Discovery Ave,SAN JOSE,CA,95111,850000,4,2.0,SAN JOSE,1403,5700,1964,324,606,,Sold,,,http://www.redfin.com/CA/San-Jose/5149-Discovery-Ave-95111/home/751285,MLSListings,ML81791405,N,Y,37.2646183,-121.8061027
PAST SALE,February-16-2021,Mobile/Manufactured Home,510 Saddlebrook Dr #106,SAN JOSE,CA,95136,203000,2,2.0,SAN JOSE,1140,,1976,67,178,,Sold,,,http://www.redfin.com/CA/San-Jose/510-Saddlebrook-Dr-95136/unit-106/home/101738111,MLSListings,ML81821620,N,Y,37.2629202,-121.8165643
PAST SALE,November-3-2020,Single Family Residential,5254 Country Forge Ln,SAN JOSE,CA,95136,958000,3,2.5,SAN JOSE,1593,3458,1988,172,601,95,Sold,,,http://www.redfin.com/CA/San-Jose/5254-Country-Forge-Ln-95136/home/1450148,MLSListings,ML81810095,N,Y,37.2597974,-121.8144232
PAST SALE,June-30-2020,Mobile/Manufactured Home,510 Saddlebrook Dr #83,SAN JOSE,CA,95136,170000,2,2.0,SAN JOSE,1176,,1972,298,145,,Sold,,,http://www.redfin.com/CA/San-Jose/510-Saddlebrook-Dr-95136/unit-83/home/21856417,MLSListings,ML81783528,N,Y,37.2629059,-121.8165583
PAST SALE,January-8-2021,Condo/Co-op,5338 Monterey Hwy #6,SAN JOSE,CA,95111,505000,2,2.0,SAN JOSE,950,,1979,106,532,317,Sold,,,http://www.redfin.com/CA/San-Jose/5338-Monterey-Rd-95111/unit-6/home/1608060,MLSListings,ML81812391,N,Y,37.2582583,-121.8061312
PAST SALE,May-17-2019,Mobile/Manufactured Home,165 Blossom Hill Rd #254,SAN JOSE,CA,95123,295000,3,2.0,SAN JOSE,1440,,2006,708,205,,Sold,,,http://www.redfin.com/CA/San-Jose/165-Blossom-Hill-Rd-95123/unit-254/home/160604716,MLSListings,ML81741522,N,Y,37.2544204,-121.808343
PAST SALE,October-23-2019,Single Family Residential,220 Whirlaway Dr,SAN JOSE,CA,95111,740000,4,2.0,SAN JOSE,1170,5624,1963,549,632,,Sold,,,http://www.redfin.com/CA/San-Jose/220-Whirlaway-Dr-95111/home/1255599,MLSListings,ML81764129,N,Y,37.2635305,-121.808105
PAST SALE,March-23-2021,Single Family Residential,5104 Edenview Dr,SAN JOSE,CA,95111,993888,3,3.0,SAN JOSE,2312,5199,1965,32,430,,Sold,,,http://www.redfin.com/CA/San-Jose/5104-Edenview-Dr-95111/home/1002941,MLSListings,ML81828659,N,Y,37.2640219,-121.8124432
PAST SALE,October-18-2019,Single Family Residential,225 Seabiscuit Dr,SAN JOSE,CA,95111,730000,3,2.0,SAN JOSE,1132,5598,1961,554,645,,Sold,,,http://www.redfin.com/CA/San-Jose/225-Seabiscuit-Dr-95111/home/981211,MLSListings,ML81765770,N,Y,37.2646377,-121.807927
PAST SALE,April-2-2021,Single Family Residential,36 Lemon Blossom Ct,SAN JOSE,CA,95123,1360000,3,2.0,SAN JOSE,1760,6228,1976,22,773,,Sold,,,http://www.redfin.com/CA/San-Jose/36-Lemon-Blossom-Ct-95123/home/575754,MLSListings,ML81830821,N,Y,37.258243,-121.811513
PAST SALE,December-18-2020,Single Family Residential,560 Yurok Cir,SAN JOSE,CA,95123,925000,3,2.0,SAN JOSE,1173,6373,1966,127,789,,Sold,,,http://www.redfin.com/CA/San-Jose/560-Yurok-Cir-95123/home/1170845,MLSListings,ML81819562,N,Y,37.2433257,-121.8341319
PAST SALE,December-31-2020,Single Family Residential,5807 Indian Ave,SAN JOSE,CA,95123,1256000,4,3.0,SAN JOSE,1893,6188,1964,114,663,,Sold,,,http://www.redfin.com/CA/San-Jose/5807-Indian-Ave-95123/home/1651743,MLSListings,ML81819039,N,Y,37.2448853,-121.8420055
PAST SALE,July-8-2019,Single Family Residential,550 Calero Ave,SAN JOSE,CA,95123,880000,3,2.0,SAN JOSE,1450,6150,1966,656,607,,Sold,,,http://www.redfin.com/CA/San-Jose/550-Calero-Ave-95123/home/987894,MLSListings,ML81748561,N,Y,37.2417825,-121.8333756
PAST SALE,September-11-2019,Single Family Residential,576 Canton Dr,SAN JOSE,CA,95123,1125000,4,3.0,SAN JOSE,2219,5643,1968,591,507,,Sold,,,http://www.redfin.com/CA/San-Jose/576-Canton-Dr-95123/home/1194321,MLSListings,ML81760872,N,Y,37.2480999,-121.8389362
PAST SALE,July-31-2019,Single Family Residential,6007 Chesbro Ave,SAN JOSE,CA,95123,995000,3,2.0,SAN JOSE,1576,5992,1967,633,631,,Sold,,,http://www.redfin.com/CA/San-Jose/6007-Chesbro-Ave-95123/home/1679592,MLSListings,ML81757597,N,Y,37.2399652,-121.8457419
PAST SALE,December-30-2019,Single Family Residential,663 Alamo Dr,SAN JOSE,CA,95123,956500,3,2.0,SAN JOSE,1347,6114,1965,481,710,,Sold,,,http://www.redfin.com/CA/San-Jose/663-Alamo-Dr-95123/home/603854,MLSListings,ML81771895,N,Y,37.2470169,-121.8435623
PAST SALE,October-11-2019,Single Family Residential,5657 Comanche Dr,SAN JOSE,CA,95123,1087000,4,3.0,SAN JOSE,2219,6500,1968,561,490,,Sold,,,http://www.redfin.com/CA/San-Jose/5657-Comanche-Dr-95123/home/640152,MLSListings,ML81768287,N,Y,37.248814,-121.8368009
PAST SALE,December-11-2020,Single Family Residential,684 Mohican Dr,SAN JOSE,CA,95123,1000000,4,2.0,SAN JOSE,1516,5920,1963,134,660,,Sold,,,http://www.redfin.com/CA/San-Jose/684-Mohican-Dr-95123/home/1668947,MLSListings,ML81823100,N,Y,37.242832,-121.8388027
PAST SALE,March-15-2021,Single Family Residential,586 Yurok Ct,SAN JOSE,CA,95123,1110000,3,2.0,SAN JOSE,1109,6725,1966,40,1001,,Sold,,,http://www.redfin.com/CA/San-Jose/586-Yurok-Ct-95123/home/1003101,MLSListings,ML81829587,N,Y,37.2425841,-121.8334646
PAST SALE,,Single Family Residential,63 Oldwell Ct,San Jose,CA,95138,740000,3,2.0,,1488,10132,1980,,497,,,,,http://www.redfin.com/CA/San-Jose/63-Oldwell-Ct-95138/home/974521,,,N,Y,37.2488329,-121.7901941
PAST SALE,November-25-2020,Townhouse,358 Reading Pl,SAN JOSE,CA,95123,869000,3,3.0,SAN JOSE,1822,705,2017,150,477,205,Sold,,,http://www.redfin.com/CA/San-Jose/358-Reading-Pl-95123/home/143042384,MLSListings,ML81815530,N,Y,37.250742,-121.797001
PAST SALE,January-11-2021,Condo/Co-op,6269 Ceanothus Ln,SAN JOSE,CA,95119,615000,2,2.0,SAN JOSE,859,,1996,103,716,342,Sold,,,http://www.redfin.com/CA/San-Jose/6269-Ceanothus-Ln-95119/home/1009419,MLSListings,ML81816084,N,Y,37.24034,-121.796291
PAST SALE,March-11-2020,Townhouse,639 Avenue One,SAN JOSE,CA,95123,850000,3,3.5,SAN JOSE,1712,1197,2016,409,496,418,Sold,,,http://www.redfin.com/CA/San-Jose/639-Ave-One-Dr-95123/home/95958033,MLSListings,ML81786710,N,Y,37.2438779,-121.7977308
PAST SALE,March-25-2020,Townhouse,6115 Charlotte Dr,SAN JOSE,CA,95123,869000,3,3.5,SAN JOSE,1793,1054,2015,395,485,418,Sold,,,http://www.redfin.com/CA/San-Jose/6115-Charlotte-Dr-95123/home/95958137,MLSListings,ML81787950,N,Y,37.2418225,-121.7948988
PAST SALE,April-30-2019,Condo/Co-op,319 Ellicott Loop,SAN JOSE,CA,95123,925000,4,3.5,SAN JOSE,2370,894,2017,725,390,199,Sold,,,http://www.redfin.com/CA/San-Jose/319-Ellicott-Loop-95123/home/143042350,MLSListings,ML81739386,N,Y,37.250588,-121.796249
PAST SALE,September-29-2020,Condo/Co-op,5764 Magnetic Loop,SAN JOSE,CA,95119,920000,3,3.5,SAN JOSE,1855,,2020,207,496,410,Sold,,,http://www.redfin.com/CA/San-Jose/5764-Magnetic-Loop-95119/home/172511924,MLSListings,ML81805062,N,Y,37.243006487087726,-121.78834984921265
PAST SALE,September-16-2020,Condo/Co-op,230 Ellicott Loop,SAN JOSE,CA,95123,886000,4,3.5,SAN JOSE,2033,,2017,220,436,199,Sold,,,http://www.redfin.com/CA/San-Jose/230-Ellicott-Loop-95123/home/143042379,MLSListings,ML81799174,N,Y,37.2510322,-121.7969405
PAST SALE,January-29-2021,Townhouse,5998 Charlotte Dr,SAN JOSE,CA,95123,1075000,3,3.5,SAN JOSE,2093,2166,2016,85,514,404,Sold,,,http://www.redfin.com/CA/San-Jose/5998-Charlotte-Dr-95123/home/95958102,MLSListings,ML81825996,N,Y,37.243084,-121.798128
PAST SALE,January-27-2021,Single Family Residential,43 Southlake Dr,SAN JOSE,CA,95138,1080000,3,2.0,SAN JOSE,1356,5000,1982,87,796,,Sold,,,http://www.redfin.com/CA/San-Jose/43-Southlake-Dr-95138/home/922453,MLSListings,ML81824127,N,Y,37.245225,-121.782161
PAST SALE,October-1-2020,Mobile/Manufactured Home,200 Ford Rd #44,SAN JOSE,CA,95138,340000,3,2.0,SAN JOSE,1555,,2020,205,219,,Sold,,,http://www.redfin.com/CA/San-Jose/200-Ford-Rd-95138/unit-44/home/171453161,MLSListings,ML81796834,N,Y,37.2531444,-121.7933309
PAST SALE,February-16-2021,Townhouse,539 Autumn Meadow Dr,SAN JOSE,CA,95123,1015000,4,3.5,SAN JOSE,2205,1477,2015,67,460,418,Sold,,,http://www.redfin.com/CA/San-Jose/539-Autumn-Meadow-Dr-95123/home/95957997,MLSListings,ML81830048,N,Y,37.2448962,-121.7984512
PAST SALE,February-25-2020,Condo/Co-op,721 Autumn Meadow Dr,SAN JOSE,CA,95123,835000,3,3.5,SAN JOSE,1712,,2014,424,488,455,Sold,,,http://www.redfin.com/CA/San-Jose/721-Autumn-Meadow-Dr-95123/home/95957849,MLSListings,ML81778598,N,Y,37.243565,-121.799044
PAST SALE,June-27-2019,Townhouse,418 Ellicott Loop,SAN JOSE,CA,95123,850000,3,3.5,SAN JOSE,1531,711,2017,667,555,199,Sold,,,http://www.redfin.com/CA/San-Jose/418-Ellicott-Loop-95123/home/143042343,MLSListings,ML81748590,N,Y,37.250101,-121.7966856
PAST SALE,February-2-2021,Single Family Residential,5859 Flash Ln,SAN JOSE,CA,95119,1181341,4,3.5,SAN JOSE,2330,1637,2020,81,507,185,Sold,,,http://www.redfin.com/CA/San-Jose/5859-Flash-Ln-95119/home/168906947,MLSListings,ML81813655,N,Y,37.241465,-121.787501
