SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-4-2021,Single Family Residential,521 S 22nd St,SAN JOSE,CA,95116,1060000,4,3.0,SAN JOSE,2041,2941,2006,79,519,120,Sold,,,http://www.redfin.com/CA/San-Jose/521-S-22nd-St-95116/home/12180716,MLSListings,ML81825940,N,Y,37.3382582,-121.863844
PAST SALE,February-19-2021,Single Family Residential,745 E William St,SAN JOSE,CA,95112,1800000,3,3.5,SAN JOSE,2462,7613,1923,64,731,,Sold,,,http://www.redfin.com/CA/San-Jose/745-E-William-St-95112/home/873900,MLSListings,ML81826270,N,Y,37.3358377,-121.8699934
PAST SALE,April-1-2020,Single Family Residential,937 Alexis Ct,SAN JOSE,CA,95116,830000,3,2.5,SAN JOSE,1450,5403,1988,388,572,,Sold,,,http://www.redfin.com/CA/San-Jose/937-Alexis-Ct-95116/home/1434256,MLSListings,ML81782797,N,Y,37.3449305,-121.8390525
PAST SALE,September-23-2019,Single Family Residential,61 Scharff Ave,San Jose,CA,95116,557000,1,1.0,San Jose,451,6006,1940,579,1235,,Sold,,,http://www.redfin.com/CA/San-Jose/61-Scharff-Ave-95116/home/881892,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40878023,N,Y,37.3561775,-121.8441854
PAST SALE,February-21-2020,Mobile/Manufactured Home,2600 Senter Rd #63,SAN JOSE,CA,95111,240000,2,2.0,SAN JOSE,1040,,1991,428,231,,Sold,,,http://www.redfin.com/CA/San-Jose/2600-Senter-Rd-95111/unit-63/home/1059779,MLSListings,ML81776682,N,Y,37.3052149,-121.841491
PAST SALE,June-11-2020,Single Family Residential,1335 Bird Ave,SAN JOSE,CA,95125,900000,2,1.0,SAN JOSE,1003,5141,1939,317,897,,Sold,,,http://www.redfin.com/CA/San-Jose/1335-Bird-Ave-95125/home/946879,MLSListings,ML81783360,N,Y,37.3077857,-121.8927479
PAST SALE,July-10-2019,Multi-Family (2-4 Unit),297 E Reed St,SAN JOSE,CA,95112,1590000,4,,SAN JOSE,3642,9442,1898,654,437,,Sold,,,http://www.redfin.com/CA/San-Jose/297-E-Reed-St-95112/home/1339160,MLSListings,ML81753132,N,Y,37.3302508,-121.8777633
PAST SALE,May-10-2019,Single Family Residential,170 Checkers Dr,SAN JOSE,CA,95116,700000,4,2.0,SAN JOSE,1525,3385,1983,715,459,,Sold,,,http://www.redfin.com/CA/San-Jose/170-Checkers-Dr-95116/home/1144071,MLSListings,ML81743375,N,Y,37.3584589,-121.8525027
PAST SALE,June-18-2019,Single Family Residential,645 S 14th St,SAN JOSE,CA,95112,1140000,3,1.5,SAN JOSE,1658,5635,1925,676,688,,Sold,,,http://www.redfin.com/CA/San-Jose/645-S-14th-St-95112/home/1468049,MLSListings,ML81751716,N,Y,37.3325198,-121.8700701
PAST SALE,November-12-2019,Single Family Residential,161 N 26th St,SAN JOSE,CA,95116,665000,2,1.0,SAN JOSE,1020,5155,1935,529,652,,Sold,,,http://www.redfin.com/CA/San-Jose/161-N-26th-St-95116/home/1806913,MLSListings,ML81770410,N,Y,37.3498953,-121.8681578
PAST SALE,November-22-2019,Single Family Residential,1545 Firestone Loop,SAN JOSE,CA,95116,752000,3,2.5,SAN JOSE,1338,2197,1999,519,562,66,Sold,,,http://www.redfin.com/CA/San-Jose/1545-Firestone-Loop-95116/home/1480079,MLSListings,ML81772225,N,Y,37.3461891,-121.8548156
PAST SALE,August-13-2019,Single Family Residential,912 Moss Dr,SAN JOSE,CA,95116,685000,3,2.0,SAN JOSE,1105,5003,1964,620,620,,Sold,,,http://www.redfin.com/CA/San-Jose/912-Moss-Dr-95116/home/794698,MLSListings,ML81756944,N,Y,37.3448304,-121.8417831
PAST SALE,August-5-2019,Condo/Co-op,29 Muirfield Ct,SAN JOSE,CA,95116,400000,1,1.0,SAN JOSE,780,600,1982,628,513,347,Sold,,,http://www.redfin.com/CA/San-Jose/29-Muirfield-Ct-95116/home/1219349,MLSListings,ML81758371,N,Y,37.360201,-121.838533
PAST SALE,October-30-2019,Single Family Residential,468 S 9th St,SAN JOSE,CA,95112,890000,3,1.0,SAN JOSE,1258,4773,1904,542,707,,Sold,,,http://www.redfin.com/CA/San-Jose/468-S-9th-St-95112/home/702402,MLSListings,ML81769715,N,Y,37.3331428,-121.8765182
PAST SALE,July-2-2019,Multi-Family (2-4 Unit),1361 Dubert Ln,SAN JOSE,CA,95122,1225000,7,,SAN JOSE,2734,7236,1962,662,448,300,Sold,,,http://www.redfin.com/CA/San-Jose/1361-Dubert-Ln-95122/home/876936,MLSListings,ML81753346,N,Y,37.3286481,-121.845475
PAST SALE,January-17-2020,Single Family Residential,95 S 21st St,San Jose,CA,95116,782500,2,1.5,Downtown,1008,5200,1920,463,776,,Sold,,,http://www.redfin.com/CA/San-Jose/95-S-21st-St-95116/home/872040,SDMLS,190064675,N,Y,37.3438137,-121.8691362
PAST SALE,June-11-2020,Single Family Residential,1229 Whitton Ave,SAN JOSE,CA,95116,700000,2,2.0,SAN JOSE,1014,5360,1920,317,690,,Sold,,,http://www.redfin.com/CA/San-Jose/1229-Whitton-Ave-95116/home/1690535,MLSListings,ML81781760,N,Y,37.3453701,-121.8648224
PAST SALE,April-24-2020,Condo/Co-op,1988 Prince George Dr,SAN JOSE,CA,95116,365000,1,1.0,SAN JOSE,456,,1983,365,800,325,Sold,,,http://www.redfin.com/CA/San-Jose/1988-Prince-George-Dr-95116/home/885857,MLSListings,ML81786575,N,Y,37.356725,-121.851226
PAST SALE,February-22-2021,Condo/Co-op,2158 Galveston Ave Unit C,SAN JOSE,CA,95122,600000,3,1.5,SAN JOSE,1165,,1979,61,515,341,Sold,,,http://www.redfin.com/CA/San-Jose/2158-Galveston-Ave-95122/unit-C/home/1676449,MLSListings,ML81826595,N,Y,37.314162,-121.844816
PAST SALE,October-25-2019,Mobile/Manufactured Home,2150 Monterey Rd #194,SAN JOSE,CA,95112,185000,3,2.0,SAN JOSE,742,,1967,547,249,,Sold,,,http://www.redfin.com/CA/San-Jose/2150-Monterey-Rd-95112/unit-194/home/1064934,MLSListings,ML81759487,N,Y,37.3059229,-121.8601201
PAST SALE,March-4-2021,Condo/Co-op,88 N Jackson Ave #113,SAN JOSE,CA,95116,550000,2,2.0,SAN JOSE,1056,,2006,51,521,461,Sold,,,http://www.redfin.com/CA/San-Jose/88-N-Jackson-Ave-95116/unit-113/home/17290275,MLSListings,ML81826871,N,Y,37.3610855,-121.8457248
PAST SALE,March-5-2021,Condo/Co-op,2177 Alum Rock Ave #414,SAN JOSE,CA,95116,610000,3,2.5,SAN JOSE,1216,,2005,50,502,504,Sold,,,http://www.redfin.com/CA/San-Jose/2177-Alum-Rock-Ave-95116/unit-414/home/2124658,MLSListings,ML81827096,N,Y,37.3573119,-121.8466093
PAST SALE,October-6-2020,Condo/Co-op,1057 Summershore Ct,SAN JOSE,CA,95122,495000,2,2.0,SAN JOSE,961,,1992,200,515,448,Sold,,,http://www.redfin.com/CA/San-Jose/1057-Summershore-Ct-95122/home/903260,MLSListings,ML81804333,N,Y,37.319581,-121.842935
PAST SALE,March-15-2021,Single Family Residential,1521 Hearthstone Dr,SAN JOSE,CA,95122,960000,3,2.0,SAN JOSE,1124,4032,1977,40,854,,Sold,,,http://www.redfin.com/CA/San-Jose/1521-Hearthstone-Dr-95122/home/1795344,MLSListings,ML81829205,N,Y,37.3242909,-121.852992
PAST SALE,April-2-2021,Townhouse,917 BELLHURST Ave,SAN JOSE,CA,95122,538000,2,1.5,SAN JOSE,986,905,1970,22,546,335,Sold,,,http://www.redfin.com/CA/San-Jose/917-Bellhurst-Ave-95122/home/877757,MLSListings,ML81830675,N,Y,37.3288259,-121.8555645
PAST SALE,March-26-2021,Single Family Residential,2140 Manassas Ct,SAN JOSE,CA,95116,870000,3,2.0,SAN JOSE,1167,6000,1978,29,746,,Sold,,,http://www.redfin.com/CA/San-Jose/2140-Manassas-Ct-95116/home/1125071,MLSListings,ML81831363,N,Y,37.3458298,-121.8363116
PAST SALE,,Condo/Co-op,88 E San Fernando St #305,San Jose,CA,95113,621000,1,2.0,,1097,,2008,,566,,,,,http://www.redfin.com/CA/San-Jose/88-E-San-Fernando-St-95113/unit-305/home/23048913,,,N,Y,37.3350637,-121.887292
PAST SALE,April-12-2021,Condo/Co-op,2202 Galveston Ave Unit B,SAN JOSE,CA,95122,510000,2,1.0,SAN JOSE,885,,1979,12,576,325,Sold,,,http://www.redfin.com/CA/San-Jose/2202-Galveston-Ave-95122/unit-B/home/1647024,MLSListings,ML81832017,N,Y,37.3134471,-121.8431175
PAST SALE,April-15-2021,Multi-Family (2-4 Unit),150 N 26th St,SAN JOSE,CA,95116,853125,3,2.5,SAN JOSE,1828,4873,1940,9,467,,Sold,,,http://www.redfin.com/CA/San-Jose/150-N-26th-St-95116/home/1027997,MLSListings,ML81830109,N,Y,37.3502626,-121.8679355
PAST SALE,April-16-2021,Single Family Residential,1261 Summer Blossom Ave,San Jose,CA,95122,1275000,5,3.0,Central San Jose,1861,6386,1997,8,685,,Sold,,,http://www.redfin.com/CA/San-Jose/1261-Summer-Blossom-Ave-95122/home/1599208,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40939264,N,Y,37.3271466,-121.8432065
PAST SALE,,Single Family Residential,757 S 3rd St,San Jose,CA,95112,916000,3,1.0,,1047,6267,1901,,875,,,,,http://www.redfin.com/CA/San-Jose/757-S-3rd-St-95112/home/875316,,,N,Y,37.3254221,-121.8800756
PAST SALE,April-15-2021,Condo/Co-op,2215 Summereve Ct,SAN JOSE,CA,95122,608000,2,2.0,SAN JOSE,1024,,1985,9,594,469,Sold,,,http://www.redfin.com/CA/San-Jose/2215-Summereve-Ct-95122/home/1778843,MLSListings,ML81833242,N,Y,37.318689,-121.841719
PAST SALE,,Single Family Residential,1252 Spencer Ave,San Jose,CA,95125,1999000,2,1.0,,1306,7918,1948,,1531,,,,,http://www.redfin.com/CA/San-Jose/1252-Spencer-Ave-95125/home/1568770,,,N,Y,37.3113088,-121.8892131
PAST SALE,April-16-2021,Single Family Residential,1454 Hervey Ln,SAN JOSE,CA,95125,1500000,4,2.5,SAN JOSE,2002,5948,1906,8,749,,Sold,,,http://www.redfin.com/CA/San-Jose/1454-Hervey-Ln-95125/home/1467349,MLSListings,ML81833247,N,Y,37.3076565,-121.8874123
PAST SALE,February-21-2020,Single Family Residential,221 S 24th St,SAN JOSE,CA,95116,960000,2,2.0,SAN JOSE,1141,7636,1910,428,841,,Sold,,,http://www.redfin.com/CA/San-Jose/221-S-24th-St-95116/home/1143711,MLSListings,ML81778595,N,Y,37.3433827,-121.8645556
PAST SALE,,Single Family Residential,11443 Clayton Rd,San Jose,CA,95127,1250500,4,3.0,,2667,93202,1971,,469,,,,,http://www.redfin.com/CA/San-Jose/11443-Clayton-Rd-95127/home/959794,,,N,Y,37.3600797,-121.7933982
PAST SALE,,Single Family Residential,2468 Van Winkle Ln,San Jose,CA,95116,999000,5,4.0,,2241,5186,1959,,446,,,,,http://www.redfin.com/CA/San-Jose/2468-Van-Winkle-Ln-95116/home/1441829,,,N,Y,37.3494997,-121.8314627
PAST SALE,,Single Family Residential,14505 Jerilyn Dr,San Jose,CA,95127,323500,3,1.0,,992,5234,1951,,326,,,,,http://www.redfin.com/CA/San-Jose/14505-Jerilyn-Dr-95127/home/1145804,,,N,Y,37.3651947,-121.8162029
PAST SALE,,Single Family Residential,2871 Dennywood Ct,San Jose,CA,95148,895000,4,2.0,,1380,5756,1979,,649,,,,,http://www.redfin.com/CA/San-Jose/2871-Dennywood-Ct-95148/home/1851764,,,N,Y,37.3275877,-121.7948445
PAST SALE,,Single Family Residential,2138 Pastoral Loop,San Jose,CA,95122,1192500,4,3.0,,2560,2655,2019,,466,,,,,http://www.redfin.com/CA/San-Jose/2138-Pastoral-Loop-95122/home/167534646,,,N,Y,37.3213148,-121.8147945
PAST SALE,,Single Family Residential,1726 Ravens Pl Way,San Jose,CA,95121,835000,3,2.0,,1453,7480,1979,,575,,,,,http://www.redfin.com/CA/San-Jose/1726-Ravens-Pl-Way-95121/home/971250,,,N,Y,37.3006459,-121.8054352
PAST SALE,,Single Family Residential,3652 Slopeview Dr,San Jose,CA,95148,1330500,4,3.0,,2124,7954,1977,,626,,,,,http://www.redfin.com/CA/San-Jose/3652-Slopeview-Dr-95148/home/697490,,,N,Y,37.330711,-121.7734375
PAST SALE,,Single Family Residential,1485 Chabot Way,San Jose,CA,95122,400000,3,2.0,,1283,5662,1966,,312,,,,,http://www.redfin.com/CA/San-Jose/1485-Chabot-Way-95122/home/787254,,,N,Y,37.3411276,-121.8286601
PAST SALE,,Single Family Residential,2735 Eulalie Dr,San Jose,CA,95121,730000,3,3.0,,1960,5993,1967,,372,,,,,http://www.redfin.com/CA/San-Jose/2735-Eulalie-Dr-95121/home/1122317,,,N,Y,37.3089317,-121.8296165
PAST SALE,,Single Family Residential,3137 Cunningham Lake Ct,San Jose,CA,95148,1070000,4,3.0,,2204,9980,1998,,485,,,,,http://www.redfin.com/CA/San-Jose/3137-Cunningham-Lake-Ct-95148/home/1182953,,,N,Y,37.3423969,-121.8048123
PAST SALE,,Single Family Residential,3034 Rossmore Way,San Jose,CA,95148,990000,3,2.0,,1438,6713,1964,,688,,,,,http://www.redfin.com/CA/San-Jose/3034-Rossmore-Way-95148/home/1218950,,,N,Y,37.3181028,-121.7966245
PAST SALE,,Single Family Residential,3513 Blenheim Ln,San Jose,CA,95121,1175000,5,3.0,,2252,6011,1973,,522,,,,,http://www.redfin.com/CA/San-Jose/3513-Blenheim-Ln-95121/home/891890,,,N,Y,37.310381,-121.7905501
PAST SALE,,Single Family Residential,4203 Littleworth Way,San Jose,CA,95135,536000,5,3.0,,2316,11981,1976,,231,,,,,http://www.redfin.com/CA/San-Jose/4203-Littleworth-Way-95135/home/959888,,,N,Y,37.3080531,-121.7686749
PAST SALE,February-18-2021,Single Family Residential,3834 Los Altos Ct,SAN JOSE,CA,95121,1270000,4,2.0,SAN JOSE,1404,8370,1984,65,905,,Sold,,,http://www.redfin.com/CA/San-Jose/3834-Los-Altos-Ct-95121/home/1206191,MLSListings,ML81826044,N,Y,37.3055907,-121.7897713
PAST SALE,October-19-2020,Condo/Co-op,3273 Rocky Water Ln Unit A,SAN JOSE,CA,95148,650000,2,2.0,SAN JOSE,1200,1150,1981,187,542,360,Sold,,,http://www.redfin.com/CA/San-Jose/3273-Rocky-Water-Ln-95148/unit-A/home/1520700,MLSListings,ML81807178,N,Y,37.3128361,-121.8072736
PAST SALE,September-17-2020,Single Family Residential,3045 Bradshaw Dr,SAN JOSE,CA,95148,1072000,4,2.0,SAN JOSE,1463,5928,1967,219,733,,Sold,,,http://www.redfin.com/CA/San-Jose/3045-Bradshaw-Dr-95148/home/681154,MLSListings,ML81797657,N,Y,37.3224411,-121.7900383
PAST SALE,January-30-2021,Single Family Residential,1961 Ceylon Ave,SAN JOSE,CA,95122,1000000,5,4.0,SAN JOSE,1560,5356,1960,84,641,,Sold,,,http://www.redfin.com/CA/San-Jose/1961-Ceylon-Ave-95122/home/601191,MLSListings,ML81827845,N,Y,37.3298765,-121.8255459
PAST SALE,January-29-2021,Single Family Residential,2651 Casey Way,SAN JOSE,CA,95121,1111111,3,2.0,SAN JOSE,1404,6243,1984,85,791,,Sold,,,http://www.redfin.com/CA/San-Jose/2651-Casey-Way-95121/home/588983,MLSListings,ML81823575,N,Y,37.306621,-121.7926194
PAST SALE,January-29-2021,Single Family Residential,1557 Aborn Rd,SAN JOSE,CA,95121,1149888,4,2.5,SAN JOSE,2291,2933,2001,85,502,,Sold,,,http://www.redfin.com/CA/San-Jose/1557-Aborn-Rd-95121/home/1036023,MLSListings,ML81823572,N,Y,37.3084581,-121.8164254
PAST SALE,July-31-2020,Single Family Residential,3245 Ravenswood Way,SAN JOSE,CA,95148,1470000,4,3.0,SAN JOSE,2706,8381,1978,267,543,,Sold,,,http://www.redfin.com/CA/San-Jose/3245-Ravenswood-Way-95148/home/1757479,MLSListings,ML81799550,N,Y,37.3282077,-121.7805588
PAST SALE,May-23-2019,Single Family Residential,2608 Bon Bon Dr,San Jose,CA,95148,920000,5,2.5,San Jose,1853,5974,1967,702,496,,Sold,,,http://www.redfin.com/CA/San-Jose/2608-Bon-Bon-Dr-95148/home/1545276,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40857455,N,Y,37.33303,-121.799161
PAST SALE,December-31-2020,Condo/Co-op,191 Colonade Sq,SAN JOSE,CA,95127,601000,2,2.5,SAN JOSE,1161,1200,1988,114,518,225,Sold,,,http://www.redfin.com/CA/San-Jose/191-Colonade-Sq-95127/home/863522,MLSListings,ML81821475,N,Y,37.3609687,-121.8306695
PAST SALE,January-22-2021,Single Family Residential,3852 Evangelho Cir,SAN JOSE,CA,95148,1372000,4,2.5,SAN JOSE,2093,2469,2003,92,656,165,Sold,,,http://www.redfin.com/CA/San-Jose/3852-Evangelho-Cir-95148/home/1725751,MLSListings,ML81821978,N,Y,37.3198746,-121.7613201
PAST SALE,May-14-2020,Single Family Residential,2914 Rossmore Ln,SAN JOSE,CA,95148,975000,4,2.0,SAN JOSE,1415,6045,1968,345,689,,Sold,,,http://www.redfin.com/CA/San-Jose/2914-Rossmore-Ln-95148/home/1318936,MLSListings,ML81785845,N,Y,37.3211339,-121.797559
PAST SALE,October-23-2020,Single Family Residential,3300 Mount Vista Dr,San Jose,CA,95127,725000,2,1.0,San Jose Cc,825,4953,1959,183,879,,Sold,,,http://www.redfin.com/CA/San-Jose/3300-Mt-Vista-Dr-95127/home/1713418,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40913305,N,Y,37.354466,-121.808461
PAST SALE,November-18-2020,Mobile/Manufactured Home,2732 Whispering Hls,San Jose,CA,95148,330000,4,2.0,SJOS - San Jose,1560,,2000,157,212,,Sold,,,http://www.redfin.com/CA/San-Jose/2732-Whispering-Hills-Dr-95148/home/988656,CRMLS,CV20091396,N,Y,37.319541,-121.8067188
PAST SALE,January-26-2021,Single Family Residential,3242 Maple Leaf Ct,SAN JOSE,CA,95121,1130000,3,2.5,SAN JOSE,1715,4792,1981,88,659,,Sold,,,http://www.redfin.com/CA/San-Jose/3242-Maple-Leaf-Ct-95121/home/970596,MLSListings,ML81823880,N,Y,37.3101637,-121.8069481
PAST SALE,September-11-2020,Single Family Residential,3005 Linburn Ct,SAN JOSE,CA,95148,1010000,5,3.0,SAN JOSE,2075,10890,1976,225,487,,Sold,,,http://www.redfin.com/CA/San-Jose/3005-Linburn-Ct-95148/home/1408356,MLSListings,ML81803771,N,Y,37.3143981,-121.8049903
PAST SALE,December-11-2020,Condo/Co-op,115 Colonade Sq,SAN JOSE,CA,95127,675000,3,2.5,SAN JOSE,1220,,1988,134,553,220,Sold,,,http://www.redfin.com/CA/San-Jose/115-Colonade-Sq-95127/home/888552,MLSListings,ML81815935,N,Y,37.361992,-121.8314347
PAST SALE,August-19-2020,Single Family Residential,2737 Ophelia Ave,SAN JOSE,CA,95122,695000,4,1.5,SAN JOSE,1120,5316,1961,248,621,,Sold,,,http://www.redfin.com/CA/San-Jose/2737-Ophelia-Ave-95122/home/1554371,MLSListings,ML81801460,N,Y,37.3166094,-121.8170927
PAST SALE,December-16-2020,Single Family Residential,1298 Fleming Ave,SAN JOSE,CA,95127,1550000,5,3.0,SAN JOSE,2877,8622,2003,129,539,,Sold,,,http://www.redfin.com/CA/San-Jose/1298-Fleming-Ave-95127/home/924339,MLSListings,ML81812739,N,Y,37.364732,-121.7997173
PAST SALE,May-1-2019,Single Family Residential,3531 Feller Ave,SAN JOSE,CA,95127,1119500,4,2.5,SAN JOSE,2221,8703,1979,724,504,,Sold,,,http://www.redfin.com/CA/San-Jose/3531-Feller-Ave-95127/home/950173,MLSListings,ML81744018,N,Y,37.3653436,-121.8020089
PAST SALE,April-30-2020,Mobile/Manufactured Home,3085 Oakbridge Dr #3085,SAN JOSE,CA,95121,268500,3,2.0,SAN JOSE,1540,,1997,359,174,,Sold,,,http://www.redfin.com/CA/San-Jose/3085-Oakbridge-Dr-95121/unit-3085/home/113796849,MLSListings,ML81783634,N,Y,37.305146,-121.8151263
PAST SALE,November-15-2019,Single Family Residential,1957 Edgeview Dr,SAN JOSE,CA,95122,765000,3,2.0,SAN JOSE,1241,5002,1983,526,616,,Sold,,,http://www.redfin.com/CA/San-Jose/1957-Edgeview-Dr-95122/home/1193450,MLSListings,ML81768540,N,Y,37.3226251,-121.8201182
PAST SALE,March-10-2021,Single Family Residential,3025 Breen Ct,SAN JOSE,CA,95121,1455000,4,2.0,SAN JOSE,1886,11287,1975,45,771,,Sold,,,http://www.redfin.com/CA/San-Jose/3025-Breen-Ct-95121/home/1552951,MLSListings,ML81829418,N,Y,37.3031177,-121.8221425
PAST SALE,September-4-2020,Single Family Residential,1202 Adrian Way,SAN JOSE,CA,95122,782000,4,3.0,SAN JOSE,1228,5482,1963,232,637,,Sold,,,http://www.redfin.com/CA/San-Jose/1202-Adrian-Way-95122/home/758007,MLSListings,ML81802612,N,Y,37.3446311,-121.8325304
PAST SALE,October-14-2020,Single Family Residential,1787 Mount Pleasant Rd,SAN JOSE,CA,95148,1110000,5,3.0,SAN JOSE,3164,4490,2008,192,351,,Sold,,,http://www.redfin.com/CA/San-Jose/1787-Mt-Pleasant-Rd-95148/home/17288797,MLSListings,ML81794115,N,Y,37.3510695,-121.7983823
PAST SALE,December-16-2020,Single Family Residential,3118 Valmaine Ct,SAN JOSE,CA,95135,1375000,3,2.0,SAN JOSE,1530,8084,1976,129,899,,Sold,,,http://www.redfin.com/CA/San-Jose/3118-Valmaine-Ct-95135/home/1420522,MLSListings,ML81818931,N,Y,37.3076655,-121.7700993
PAST SALE,August-3-2020,Single Family Residential,1353 Cristal Ct,SAN JOSE,CA,95127,1320000,5,3.0,SAN JOSE,2867,8822,2006,264,460,,Sold,,,http://www.redfin.com/CA/San-Jose/1353-Cristal-Ct-95127/home/17291765,MLSListings,ML81790057,N,Y,37.3624452,-121.798627
PAST SALE,March-1-2021,Single Family Residential,2773 Scottsdale Dr,SAN JOSE,CA,95148,960000,4,2.0,SAN JOSE,1451,6791,1970,54,662,,Sold,,,http://www.redfin.com/CA/San-Jose/2773-Scottsdale-Dr-95148/home/967751,MLSListings,ML81832092,N,Y,37.3204387,-121.8037221
PAST SALE,February-26-2021,Single Family Residential,2650 Paganini Ave,SAN JOSE,CA,95122,785000,3,1.5,SAN JOSE,1043,5341,1961,57,753,,Sold,,,http://www.redfin.com/CA/San-Jose/2650-Paganini-Ave-95122/home/1640172,MLSListings,ML81826762,N,Y,37.3206378,-121.8159944
PAST SALE,,Single Family Residential,2148 Shiangzone Ct,San Jose,CA,95121,1400000,4,4.0,,3337,8940,1998,,420,,,,,http://www.redfin.com/CA/San-Jose/2148-Shiangzone-Ct-95121/home/1781754,,,N,Y,37.3021986,-121.7982265
PAST SALE,March-12-2020,Condo/Co-op,1521 Fledermaus Ct,SAN JOSE,CA,95121,585000,4,2.5,SAN JOSE,1474,1026,1971,408,397,347,Sold,,,http://www.redfin.com/CA/San-Jose/1521-Fledermaus-Ct-95121/home/965012,MLSListings,ML81779623,N,Y,37.3134509,-121.8242557
PAST SALE,December-20-2019,Single Family Residential,3617 Pleasant Knoll Dr,SAN JOSE,CA,95148,1445000,5,3.5,SAN JOSE,3649,8822,1997,491,396,,Sold,,,http://www.redfin.com/CA/San-Jose/3617-Pleasant-Knoll-Dr-95148/home/834421,MLSListings,ML81768519,N,Y,37.351775,-121.7909284
PAST SALE,November-17-2020,Single Family Residential,2711 Aida Ave,San Jose,CA,95122,855000,4,2.0,Santa Clara County,1502,6098,1962,158,569,,Sold,,,http://www.redfin.com/CA/San-Jose/2711-Aida-Ave-95122/home/1482670,BAREIS,22023415,N,Y,37.3164584,-121.8192951
PAST SALE,September-9-2020,Single Family Residential,3047 Peppermint Dr,SAN JOSE,CA,95148,1188000,5,3.0,SAN JOSE,2626,6979,1967,227,452,,Sold,,,http://www.redfin.com/CA/San-Jose/3047-Peppermint-Dr-95148/home/1109059,MLSListings,ML81781999,N,Y,37.3310467,-121.797114
PAST SALE,January-14-2021,Single Family Residential,10558 Emilie Dr,SAN JOSE,CA,95127,825000,3,1.5,SAN JOSE,1262,6318,1951,100,654,,Sold,,,http://www.redfin.com/CA/San-Jose/10558-Emilie-Dr-95127/home/716514,MLSListings,ML81822266,N,Y,37.359479,-121.8297722
PAST SALE,February-9-2021,Single Family Residential,168 Sunnyslope Ave,SAN JOSE,CA,95127,820000,3,1.0,SAN JOSE,1050,6750,1945,74,781,,Sold,,,http://www.redfin.com/CA/San-Jose/168-Sunnyslope-Ave-95127/home/1311647,MLSListings,ML81825691,N,Y,37.3700989,-121.8201626
PAST SALE,February-19-2021,Single Family Residential,2220 Freya Dr,SAN JOSE,CA,95148,960003,2,2.0,SAN JOSE,1061,3216,1985,64,905,70,Sold,,,http://www.redfin.com/CA/San-Jose/2220-Freya-Dr-95148/home/1678947,MLSListings,ML81825234,N,Y,37.316273,-121.788559
PAST SALE,October-11-2019,Single Family Residential,1382 Mcginness Ave,SAN JOSE,CA,95127,680000,3,1.0,SAN JOSE,1040,6170,1957,561,654,,Sold,,,http://www.redfin.com/CA/San-Jose/1382-McGinness-Ave-95127/home/920354,MLSListings,ML81765274,N,Y,37.34812,-121.8208745
PAST SALE,October-2-2019,Single Family Residential,2943 Vanport Dr,SAN JOSE,CA,95122,780000,4,2.0,SAN JOSE,1545,5673,1971,570,505,,Sold,,,http://www.redfin.com/CA/San-Jose/2943-Vanport-Dr-95122/home/964624,MLSListings,ML81764096,N,Y,37.3122284,-121.8137558
PAST SALE,October-16-2019,Single Family Residential,1583 Endicott Dr,SAN JOSE,CA,95122,800000,3,2.0,SAN JOSE,1408,5000,1965,556,568,,Sold,,,http://www.redfin.com/CA/San-Jose/1583-Endicott-Dr-95122/home/891415,MLSListings,ML81767415,N,Y,37.3405432,-121.8269695
PAST SALE,July-12-2019,Single Family Residential,14830 Watters Dr,SAN JOSE,CA,95127,1135000,5,3.0,SAN JOSE,2560,39532,1953,652,443,,Sold,,,http://www.redfin.com/CA/San-Jose/14830-Watters-Dr-95127/home/948155,MLSListings,ML81750892,N,Y,37.3655298,-121.8085499
PAST SALE,November-22-2019,Townhouse,2808 Quest Ct,SAN JOSE,CA,95148,698000,3,2.5,SAN JOSE,1197,1367,1999,519,583,250,Sold,,,http://www.redfin.com/CA/San-Jose/2808-Quest-Ct-95148/home/667323,MLSListings,ML81768660,N,Y,37.328902,-121.798847
PAST SALE,March-16-2020,Single Family Residential,2198 Ceynowa Ln,SAN JOSE,CA,95121,1150000,3,2.5,SAN JOSE,1869,5587,1997,404,615,,Sold,,,http://www.redfin.com/CA/San-Jose/2198-Ceynowa-Ln-95121/home/1795532,MLSListings,ML81779182,N,Y,37.3064259,-121.7959793
